project_name,repository,file_path,line_number,usage_type,code_snippet,file_url
nova,openstack/nova,nova/service.py,449,"Other(""eventlet.wrap_ssl"")","dup_socket = eventlet.wrap_ssl(dup_socket,",https://opendev.org/openstack/nova/src/branch/master/nova/service.py
nova,openstack/nova,nova/service.py,460,Wsgi,"'func': eventlet.wsgi.server,",https://opendev.org/openstack/nova/src/branch/master/nova/service.py
nova,openstack/nova,nova/service.py,489,"Other(""server is stopped is by killing its eventlet."")",server is stopped is by killing its eventlet.,https://opendev.org/openstack/nova/src/branch/master/nova/service.py
nova,openstack/nova,nova/service.py,504,"Other(""Waits on the server's eventlet to finish, then ret"")","Waits on the server's eventlet to finish, then returns.",https://opendev.org/openstack/nova/src/branch/master/nova/service.py
nova,openstack/nova,nova/service.py,533,"Other(""LOG.warning('Running %s using eventlet is deprecat"")",LOG.warning('Running %s using eventlet is deprecated. Deploy with ',https://opendev.org/openstack/nova/src/branch/master/nova/service.py
nova,openstack/nova,nova/storage/rbd_utils.py,19,Import,from eventlet import tpool,https://opendev.org/openstack/nova/src/branch/master/nova/storage/rbd_utils.py
nova,openstack/nova,nova/utils.py,31,Import,import eventlet,https://opendev.org/openstack/nova/src/branch/master/nova/utils.py
nova,openstack/nova,nova/utils.py,32,Import,from eventlet import tpool,https://opendev.org/openstack/nova/src/branch/master/nova/utils.py
nova,openstack/nova,nova/utils.py,89,"Other(""eventlet.greenpool"")",DEFAULT_GREEN_POOL = eventlet.greenpool.GreenPool(,https://opendev.org/openstack/nova/src/branch/master/nova/utils.py
nova,openstack/nova,nova/utils.py,670,"Other(""eventlet.spawn"")","""""""Passthrough method for eventlet.spawn.",https://opendev.org/openstack/nova/src/branch/master/nova/utils.py
nova,openstack/nova,nova/utils.py,684,"Other(""eventlet.greenpool"")","""""""Passthrough method for eventlet.greenpool.spawn_n.",https://opendev.org/openstack/nova/src/branch/master/nova/utils.py
nova,openstack/nova,nova/virt/disk/vfs/guestfs.py,17,Import,from eventlet import tpool,https://opendev.org/openstack/nova/src/branch/master/nova/virt/disk/vfs/guestfs.py
nova,openstack/nova,nova/virt/libvirt/driver.py,51,Import,import eventlet,https://opendev.org/openstack/nova/src/branch/master/nova/virt/libvirt/driver.py
nova,openstack/nova,nova/virt/libvirt/driver.py,52,Import,from eventlet import greenthread,https://opendev.org/openstack/nova/src/branch/master/nova/virt/libvirt/driver.py
nova,openstack/nova,nova/virt/libvirt/driver.py,53,Import,from eventlet import tpool,https://opendev.org/openstack/nova/src/branch/master/nova/virt/libvirt/driver.py
nova,openstack/nova,nova/virt/libvirt/driver.py,196,"Other(""eventlet.tpool"")","""""""eventlet.tpool.Proxy doesn't work with old-style class in __str__()",https://opendev.org/openstack/nova/src/branch/master/nova/virt/libvirt/driver.py
nova,openstack/nova,nova/virt/libvirt/driver.py,8135,"Other(""eventlet.timeout"")",except eventlet.timeout.Timeout:,https://opendev.org/openstack/nova/src/branch/master/nova/virt/libvirt/driver.py
nova,openstack/nova,nova/virt/libvirt/driver.py,11203,"Other(""eventlet.event"")",finish_event = eventlet.event.Event(),https://opendev.org/openstack/nova/src/branch/master/nova/virt/libvirt/driver.py
nova,openstack/nova,nova/virt/libvirt/host.py,42,Import,from eventlet import greenio,https://opendev.org/openstack/nova/src/branch/master/nova/virt/libvirt/host.py
nova,openstack/nova,nova/virt/libvirt/host.py,43,Import,from eventlet import greenthread,https://opendev.org/openstack/nova/src/branch/master/nova/virt/libvirt/host.py
nova,openstack/nova,nova/virt/libvirt/host.py,44,Import,from eventlet import patcher,https://opendev.org/openstack/nova/src/branch/master/nova/virt/libvirt/host.py
nova,openstack/nova,nova/virt/libvirt/host.py,45,Import,from eventlet import tpool,https://opendev.org/openstack/nova/src/branch/master/nova/virt/libvirt/host.py
nova,openstack/nova,nova/virt/libvirt/host.py,207,"Other(""eventlet's greenthread integration"")",eventlet's greenthread integration,https://opendev.org/openstack/nova/src/branch/master/nova/virt/libvirt/host.py
nova,openstack/nova,nova/virt/libvirt/host.py,249,"Other(""an eventlet coroutine. It can only invoke other li"")",an eventlet coroutine. It can only invoke other libvirt,https://opendev.org/openstack/nova/src/branch/master/nova/virt/libvirt/host.py
nova,openstack/nova,nova/virt/libvirt/host.py,262,"Other(""an eventlet coroutine. It can only invoke other li"")",an eventlet coroutine. It can only invoke other libvirt,https://opendev.org/openstack/nova/src/branch/master/nova/virt/libvirt/host.py
nova,openstack/nova,nova/virt/libvirt/host.py,275,"Other(""an eventlet coroutine. It can only invoke other li"")",an eventlet coroutine. It can only invoke other libvirt,https://opendev.org/openstack/nova/src/branch/master/nova/virt/libvirt/host.py
nova,openstack/nova,nova/virt/libvirt/host.py,462,"Other(""This code is taken from the eventlet tpool module,"")","This code is taken from the eventlet tpool module, under terms",https://opendev.org/openstack/nova/src/branch/master/nova/virt/libvirt/host.py
nova,openstack/nova,nova/virt/zvm/driver.py,15,Import,import eventlet,https://opendev.org/openstack/nova/src/branch/master/nova/virt/zvm/driver.py
nova,openstack/nova,nova/virt/zvm/driver.py,290,"Other(""eventlet.timeout"")",except eventlet.timeout.Timeout:,https://opendev.org/openstack/nova/src/branch/master/nova/virt/zvm/driver.py
nova,openstack/nova,releasenotes/notes/deprecate-api-eventlet-1a0279f1f2333082.yaml,4,"Other(""Running API services (nova-osapi_compute or nova-m"")",Running API services (nova-osapi_compute or nova-metadata) with eventlet,https://opendev.org/openstack/nova/src/branch/master/releasenotes/notes/deprecate-api-eventlet-1a0279f1f2333082.yaml
nova,openstack/nova,releasenotes/notes/deprecate_wsgi_log_format-43a10b7a608ea8f3.yaml,5,"Other(""applies when running nova-api under eventlet, whic"")","applies when running nova-api under eventlet, which is no longer",https://opendev.org/openstack/nova/src/branch/master/releasenotes/notes/deprecate_wsgi_log_format-43a10b7a608ea8f3.yaml
nova,openstack/nova,releasenotes/notes/dnspython-2.0.0-not-supported-by-eventlet-b8adf73ed9e14817.yaml,4,"Other(""The dnspython 2.0.0 package is incompatible with e"")",The dnspython 2.0.0 package is incompatible with even the latest eventlet,https://opendev.org/openstack/nova/src/branch/master/releasenotes/notes/dnspython-2.0.0-not-supported-by-eventlet-b8adf73ed9e14817.yaml
nova,openstack/nova,releasenotes/notes/dnspython-2.0.0-not-supported-by-eventlet-b8adf73ed9e14817.yaml,6,"Other(""of the dnspython package is equal or greater than "")",of the dnspython package is equal or greater than 2.0.0. See `eventlet,https://opendev.org/openstack/nova/src/branch/master/releasenotes/notes/dnspython-2.0.0-not-supported-by-eventlet-b8adf73ed9e14817.yaml
nova,openstack/nova,releasenotes/notes/dnspython-2.0.0-not-supported-by-eventlet-b8adf73ed9e14817.yaml,9,"Other("".. _eventlet issue 619: https://github.com/eventle"")",.. _eventlet issue 619: https://github.com/eventlet/eventlet/issues/619,https://opendev.org/openstack/nova/src/branch/master/releasenotes/notes/dnspython-2.0.0-not-supported-by-eventlet-b8adf73ed9e14817.yaml
nova,openstack/nova,releasenotes/notes/greendns-34df7f9fba952bcd.yaml,4,"Other(""During the havana cycle it was discovered that eve"")",During the havana cycle it was discovered that eventlet,https://opendev.org/openstack/nova/src/branch/master/releasenotes/notes/greendns-34df7f9fba952bcd.yaml
nova,openstack/nova,releasenotes/notes/greendns-34df7f9fba952bcd.yaml,7,"Other(""Since then nova has been disabling eventlet monkey"")",Since then nova has been disabling eventlet monkey patching,https://opendev.org/openstack/nova/src/branch/master/releasenotes/notes/greendns-34df7f9fba952bcd.yaml
nova,openstack/nova,releasenotes/notes/request_log-e7680b3276910743.yaml,5,Wsgi,even if Nova API is not running under eventlet.wsgi. Because this,https://opendev.org/openstack/nova/src/branch/master/releasenotes/notes/request_log-e7680b3276910743.yaml
nova,openstack/nova,releasenotes/notes/request_log-e7680b3276910743.yaml,9,"Other(""detected that nova-api is not running under eventl"")","detected that nova-api is not running under eventlet, and will",https://opendev.org/openstack/nova/src/branch/master/releasenotes/notes/request_log-e7680b3276910743.yaml
nova,openstack/nova,releasenotes/notes/wsgi-applications-8017c3192d2b143e.yaml,7,"Other(""or gunicorn). The eventlet-based servers are still"")","or gunicorn). The eventlet-based servers are still available, but the WSGI",https://opendev.org/openstack/nova/src/branch/master/releasenotes/notes/wsgi-applications-8017c3192d2b143e.yaml
nova,openstack/nova,releasenotes/notes/zookeeper-servicegroup-driver-removed-c3bcaa6f9fe976ed.yaml,9,"Other(""`incompatible with recent eventlet releases`_."")",`incompatible with recent eventlet releases`_.,https://opendev.org/openstack/nova/src/branch/master/releasenotes/notes/zookeeper-servicegroup-driver-removed-c3bcaa6f9fe976ed.yaml
nova,openstack/nova,releasenotes/notes/zookeeper-servicegroup-driver-removed-c3bcaa6f9fe976ed.yaml,14,"Other("".. _`incompatible with recent eventlet releases`: "")",.. _`incompatible with recent eventlet releases`: https://bugs.launchpad.net/nova/+bug/1443910,https://opendev.org/openstack/nova/src/branch/master/releasenotes/notes/zookeeper-servicegroup-driver-removed-c3bcaa6f9fe976ed.yaml
nova,openstack/nova,releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po,523,Wsgi,"""Nova API is not running under eventlet.wsgi. Because this is an api-paste.""",https://opendev.org/openstack/nova/src/branch/master/releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po
nova,openstack/nova,releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po,526,"Other(""\""emit when it is detected that nova-api is not run"")","""emit when it is detected that nova-api is not running under eventlet, and """,https://opendev.org/openstack/nova/src/branch/master/releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po
nova,openstack/nova,releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po,530,Wsgi,"""新しい request_log ミドルウェアが、たとえ Nova API が eventlet.wsgi 下で動作""",https://opendev.org/openstack/nova/src/branch/master/releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po
nova,openstack/nova,releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po,533,"Other(""\""があります。新しいリクエストログは nova-api が eventlet 下で動作していないこ\"""")","""があります。新しいリクエストログは nova-api が eventlet 下で動作していないこ""",https://opendev.org/openstack/nova/src/branch/master/releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po
nova,openstack/nova,releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po,1290,"Other(""\""when running nova-api under eventlet, which is no"")","""when running nova-api under eventlet, which is no longer the preferred """,https://opendev.org/openstack/nova/src/branch/master/releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po
nova,openstack/nova,releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po,1293,"Other(""\""``wsgi_log_format`` 設定オプションは非推奨となりました。これは eventle"")","""``wsgi_log_format`` 設定オプションは非推奨となりました。これは eventlet 配下""",https://opendev.org/openstack/nova/src/branch/master/releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po
nova,openstack/nova,releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po,3521,"Other(""\""`incompatible with recent eventlet releases`_.\"""")","""`incompatible with recent eventlet releases`_.""",https://opendev.org/openstack/nova/src/branch/master/releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po
nova,openstack/nova,releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po,3526,"Other(""\""`incompatible with recent eventlet releases`_ です。"")","""`incompatible with recent eventlet releases`_ です。""",https://opendev.org/openstack/nova/src/branch/master/releasenotes/source/locale/ja/LC_MESSAGES/releasenotes.po
nova,openstack/nova,releasenotes/source/mitaka.rst,644,"Other(""`incompatible with recent eventlet releases`_."")",`incompatible with recent eventlet releases`_.,https://opendev.org/openstack/nova/src/branch/master/releasenotes/source/mitaka.rst
nova,openstack/nova,releasenotes/source/mitaka.rst,649,"Other("".. _`incompatible with recent eventlet releases`: "")",.. _`incompatible with recent eventlet releases`: https://bugs.launchpad.net/nova/+bug/1443910,https://opendev.org/openstack/nova/src/branch/master/releasenotes/source/mitaka.rst
nova,openstack/nova,requirements.txt,8,"Other(""eventlet>=0.30.1 # MIT"")",eventlet>=0.30.1 # MIT,https://opendev.org/openstack/nova/src/branch/master/requirements.txt
nova-specs,openstack/nova-specs,specs/abandoned/parallel-scheduler.rst,48,"Other(""* The C based DB driver and eventlet means the sch"")",* The C based DB driver and eventlet means the scheduler performs best,https://opendev.org/openstack/nova-specs/src/branch/master/specs/abandoned/parallel-scheduler.rst
nova-specs,openstack/nova-specs,specs/abandoned/parallel-scheduler.rst,49,"Other(""when the eventlet thread pool is very small, ideal"")","when the eventlet thread pool is very small, ideally less than 5.",https://opendev.org/openstack/nova-specs/src/branch/master/specs/abandoned/parallel-scheduler.rst
nova-specs,openstack/nova-specs,specs/liberty/approved/service-group-using-tooz.rst,27,"Other(""maintained and doesn't work with eventlet >= 0.17."")",maintained and doesn't work with eventlet >= 0.17.1.,https://opendev.org/openstack/nova-specs/src/branch/master/specs/liberty/approved/service-group-using-tooz.rst
nova-specs,openstack/nova-specs,specs/rocky/implemented/abort-live-migration-in-queued-status.rst,67,"Other(""eventlet.spawn_n"")",the current ``eventlet.spawn_n()`` + python ``Semaphore`` implementation.,https://opendev.org/openstack/nova-specs/src/branch/master/specs/rocky/implemented/abort-live-migration-in-queued-status.rst
octavia,openstack/octavia,HACKING.rst,32,"Other(""- [O345] Usage of Python eventlet module not allow"")",- [O345] Usage of Python eventlet module not allowed,https://opendev.org/openstack/octavia/src/branch/master/HACKING.rst
octavia,openstack/octavia,octavia/hacking/checks.py,66,"Other(""no_eventlet_re = re.compile(r'(import|from)\\s+[(]?"")",no_eventlet_re = re.compile(r'(import|from)\s+[(]?eventlet'),https://opendev.org/openstack/octavia/src/branch/master/octavia/hacking/checks.py
octavia,openstack/octavia,octavia/hacking/checks.py,200,"Other(""def check_no_eventlet_imports(logical_line):"")",def check_no_eventlet_imports(logical_line):,https://opendev.org/openstack/octavia/src/branch/master/octavia/hacking/checks.py
octavia,openstack/octavia,octavia/hacking/checks.py,201,"Other(""\""\""\""O345 - Usage of Python eventlet module not allo"")","""""""O345 - Usage of Python eventlet module not allowed.",https://opendev.org/openstack/octavia/src/branch/master/octavia/hacking/checks.py
octavia,openstack/octavia,octavia/hacking/checks.py,208,"Other(""if no_eventlet_re.match(logical_line):"")",if no_eventlet_re.match(logical_line):,https://opendev.org/openstack/octavia/src/branch/master/octavia/hacking/checks.py
octavia,openstack/octavia,octavia/hacking/checks.py,209,"Other(""msg = 'O345 Usage of Python eventlet module not al"")",msg = 'O345 Usage of Python eventlet module not allowed',https://opendev.org/openstack/octavia/src/branch/master/octavia/hacking/checks.py
octavia,openstack/octavia,octavia/hacking/checks.py,210,"Other(""yield logical_line.index('eventlet'), msg"")","yield logical_line.index('eventlet'), msg",https://opendev.org/openstack/octavia/src/branch/master/octavia/hacking/checks.py
octavia,openstack/octavia,specs/version0.5/queue-consumer.rst,33,"Other(""The threading will be handled by Oslo messaging us"")",The threading will be handled by Oslo messaging using the 'eventlet' executor.,https://opendev.org/openstack/octavia/src/branch/master/specs/version0.5/queue-consumer.rst
octavia,openstack/octavia,specs/version0.5/queue-consumer.rst,34,"Other(""Using the 'eventlet' executor will allow for messa"")",Using the 'eventlet' executor will allow for message throttling and removes,https://opendev.org/openstack/octavia/src/branch/master/specs/version0.5/queue-consumer.rst
octavia,openstack/octavia,specs/version0.5/queue-consumer.rst,36,"Other(""'eventlet' executor is that the Queue Consumer wil"")",'eventlet' executor is that the Queue Consumer will not have to spawn threads,https://opendev.org/openstack/octavia/src/branch/master/specs/version0.5/queue-consumer.rst
octavia,openstack/octavia,tox.ini,194,"Other(""O345 = checks:check_no_eventlet_imports"")",O345 = checks:check_no_eventlet_imports,https://opendev.org/openstack/octavia/src/branch/master/tox.ini
octavia-lib,openstack/octavia-lib,HACKING.rst,33,"Other(""- [O345] Usage of Python eventlet module not allow"")",- [O345] Usage of Python eventlet module not allowed,https://opendev.org/openstack/octavia-lib/src/branch/master/HACKING.rst
octavia-lib,openstack/octavia-lib,octavia_lib/hacking/checks.py,67,"Other(""no_eventlet_re = re.compile(r'(import|from)\\s+[(]?"")",no_eventlet_re = re.compile(r'(import|from)\s+[(]?eventlet'),https://opendev.org/openstack/octavia-lib/src/branch/master/octavia_lib/hacking/checks.py
octavia-lib,openstack/octavia-lib,octavia_lib/hacking/checks.py,255,"Other(""def check_no_eventlet_imports(logical_line):"")",def check_no_eventlet_imports(logical_line):,https://opendev.org/openstack/octavia-lib/src/branch/master/octavia_lib/hacking/checks.py
octavia-lib,openstack/octavia-lib,octavia_lib/hacking/checks.py,256,"Other(""\""\""\""O345 - Usage of Python eventlet module not allo"")","""""""O345 - Usage of Python eventlet module not allowed.",https://opendev.org/openstack/octavia-lib/src/branch/master/octavia_lib/hacking/checks.py
octavia-lib,openstack/octavia-lib,octavia_lib/hacking/checks.py,263,"Other(""if no_eventlet_re.match(logical_line):"")",if no_eventlet_re.match(logical_line):,https://opendev.org/openstack/octavia-lib/src/branch/master/octavia_lib/hacking/checks.py
octavia-lib,openstack/octavia-lib,octavia_lib/hacking/checks.py,264,"Other(""msg = 'O345 Usage of Python eventlet module not al"")",msg = 'O345 Usage of Python eventlet module not allowed',https://opendev.org/openstack/octavia-lib/src/branch/master/octavia_lib/hacking/checks.py
octavia-lib,openstack/octavia-lib,octavia_lib/hacking/checks.py,265,"Other(""yield logical_line.index('eventlet'), msg"")","yield logical_line.index('eventlet'), msg",https://opendev.org/openstack/octavia-lib/src/branch/master/octavia_lib/hacking/checks.py
octavia-lib,openstack/octavia-lib,tox.ini,100,"Other(""O345 = checks:check_no_eventlet_imports"")",O345 = checks:check_no_eventlet_imports,https://opendev.org/openstack/octavia-lib/src/branch/master/tox.ini
octavia-tempest-plugin,openstack/octavia-tempest-plugin,octavia_tempest_plugin/hacking/checks.py,66,"Other(""no_eventlet_re = re.compile(r'(import|from)\\s+[(]?"")",no_eventlet_re = re.compile(r'(import|from)\s+[(]?eventlet'),https://opendev.org/openstack/octavia-tempest-plugin/src/branch/master/octavia_tempest_plugin/hacking/checks.py
octavia-tempest-plugin,openstack/octavia-tempest-plugin,octavia_tempest_plugin/hacking/checks.py,202,"Other(""def check_no_eventlet_imports(logical_line):"")",def check_no_eventlet_imports(logical_line):,https://opendev.org/openstack/octavia-tempest-plugin/src/branch/master/octavia_tempest_plugin/hacking/checks.py
octavia-tempest-plugin,openstack/octavia-tempest-plugin,octavia_tempest_plugin/hacking/checks.py,203,"Other(""\""\""\""O345 - Usage of Python eventlet module not allo"")","""""""O345 - Usage of Python eventlet module not allowed.",https://opendev.org/openstack/octavia-tempest-plugin/src/branch/master/octavia_tempest_plugin/hacking/checks.py
octavia-tempest-plugin,openstack/octavia-tempest-plugin,octavia_tempest_plugin/hacking/checks.py,210,"Other(""if no_eventlet_re.match(logical_line):"")",if no_eventlet_re.match(logical_line):,https://opendev.org/openstack/octavia-tempest-plugin/src/branch/master/octavia_tempest_plugin/hacking/checks.py
octavia-tempest-plugin,openstack/octavia-tempest-plugin,octavia_tempest_plugin/hacking/checks.py,211,"Other(""msg = 'O345 Usage of Python eventlet module not al"")",msg = 'O345 Usage of Python eventlet module not allowed',https://opendev.org/openstack/octavia-tempest-plugin/src/branch/master/octavia_tempest_plugin/hacking/checks.py
octavia-tempest-plugin,openstack/octavia-tempest-plugin,octavia_tempest_plugin/hacking/checks.py,212,"Other(""yield logical_line.index('eventlet'), msg"")","yield logical_line.index('eventlet'), msg",https://opendev.org/openstack/octavia-tempest-plugin/src/branch/master/octavia_tempest_plugin/hacking/checks.py
octavia-tempest-plugin,openstack/octavia-tempest-plugin,tox.ini,97,"Other(""O345 = checks:check_no_eventlet_imports"")",O345 = checks:check_no_eventlet_imports,https://opendev.org/openstack/octavia-tempest-plugin/src/branch/master/tox.ini
openstack-ansible-ops,openstack/openstack-ansible-ops,elk_metrics_6x/templates/logstash-pipelines.yml.j2,301,Wsgi,"if [module] == ""eventlet.wsgi.server"" {",https://opendev.org/openstack/openstack-ansible-ops/src/branch/master/elk_metrics_6x/templates/logstash-pipelines.yml.j2
openstack-ansible-ops,openstack/openstack-ansible-ops,elk_metrics_6x/templates/logstash-pipelines.yml.j2,314,Wsgi,"if [module] == ""cinder.eventlet.wsgi.server"" {",https://opendev.org/openstack/openstack-ansible-ops/src/branch/master/elk_metrics_6x/templates/logstash-pipelines.yml.j2
openstack-ansible-ops,openstack/openstack-ansible-ops,elk_metrics_6x/templates/logstash-pipelines.yml.j2,357,Wsgi,"if [module] == ""eventlet.wsgi.server"" {",https://opendev.org/openstack/openstack-ansible-ops/src/branch/master/elk_metrics_6x/templates/logstash-pipelines.yml.j2
openstack-ansible-ops,openstack/openstack-ansible-ops,elk_metrics_6x/templates/logstash-pipelines.yml.j2,428,Wsgi,"if [module] == ""eventlet.wsgi.server"" {",https://opendev.org/openstack/openstack-ansible-ops/src/branch/master/elk_metrics_6x/templates/logstash-pipelines.yml.j2
openstack-ansible-ops,openstack/openstack-ansible-ops,elk_metrics_6x/templates/logstash-pipelines.yml.j2,441,Wsgi,"if [module] == ""eventlet.wsgi.server"" {",https://opendev.org/openstack/openstack-ansible-ops/src/branch/master/elk_metrics_6x/templates/logstash-pipelines.yml.j2
openstack-ansible-ops,openstack/openstack-ansible-ops,elk_metrics_7x/templates/logstash-pipelines.yml.j2,301,Wsgi,"if [module] == ""eventlet.wsgi.server"" {",https://opendev.org/openstack/openstack-ansible-ops/src/branch/master/elk_metrics_7x/templates/logstash-pipelines.yml.j2
openstack-ansible-ops,openstack/openstack-ansible-ops,elk_metrics_7x/templates/logstash-pipelines.yml.j2,314,Wsgi,"if [module] == ""cinder.eventlet.wsgi.server"" {",https://opendev.org/openstack/openstack-ansible-ops/src/branch/master/elk_metrics_7x/templates/logstash-pipelines.yml.j2
openstack-ansible-ops,openstack/openstack-ansible-ops,elk_metrics_7x/templates/logstash-pipelines.yml.j2,357,Wsgi,"if [module] == ""eventlet.wsgi.server"" {",https://opendev.org/openstack/openstack-ansible-ops/src/branch/master/elk_metrics_7x/templates/logstash-pipelines.yml.j2
openstack-ansible-ops,openstack/openstack-ansible-ops,elk_metrics_7x/templates/logstash-pipelines.yml.j2,428,Wsgi,"if [module] == ""eventlet.wsgi.server"" {",https://opendev.org/openstack/openstack-ansible-ops/src/branch/master/elk_metrics_7x/templates/logstash-pipelines.yml.j2
openstack-ansible-ops,openstack/openstack-ansible-ops,elk_metrics_7x/templates/logstash-pipelines.yml.j2,441,Wsgi,"if [module] == ""eventlet.wsgi.server"" {",https://opendev.org/openstack/openstack-ansible-ops/src/branch/master/elk_metrics_7x/templates/logstash-pipelines.yml.j2
openstack-ansible-os_neutron,openstack/openstack-ansible-os_neutron,releasenotes/notes/disable_neutron_uwsgi_default-1763a0cbc17f23c8.yaml,5,"Other(""eventlet due to found compatability issues for the"")",eventlet due to found compatability issues for the current OpenStack,https://opendev.org/openstack/openstack-ansible-os_neutron/src/branch/master/releasenotes/notes/disable_neutron_uwsgi_default-1763a0cbc17f23c8.yaml
openstack-ansible-os_neutron,openstack/openstack-ansible-os_neutron,releasenotes/notes/disable_neutron_uwsgi_default-1763a0cbc17f23c8.yaml,12,"Other(""In case of switching Neutron from uWSGI to old eve"")","In case of switching Neutron from uWSGI to old eventlet,",https://opendev.org/openstack/openstack-ansible-os_neutron/src/branch/master/releasenotes/notes/disable_neutron_uwsgi_default-1763a0cbc17f23c8.yaml
openstack-helm,openstack/openstack-helm,aodh/values.yaml,506,"Other(""logger_eventletwsgi:"")",logger_eventletwsgi:,https://opendev.org/openstack/openstack-helm/src/branch/master/aodh/values.yaml
openstack-helm,openstack/openstack-helm,aodh/values.yaml,509,Wsgi,qualname: eventlet.wsgi.server,https://opendev.org/openstack/openstack-helm/src/branch/master/aodh/values.yaml
openstack-helm,openstack/openstack-helm,barbican/values.yaml,462,"Other(""logger_eventletwsgi:"")",logger_eventletwsgi:,https://opendev.org/openstack/openstack-helm/src/branch/master/barbican/values.yaml
openstack-helm,openstack/openstack-helm,barbican/values.yaml,465,Wsgi,qualname: eventlet.wsgi.server,https://opendev.org/openstack/openstack-helm/src/branch/master/barbican/values.yaml
openstack-helm,openstack/openstack-helm,cinder/values.yaml,884,"Other(""logger_eventletwsgi:"")",logger_eventletwsgi:,https://opendev.org/openstack/openstack-helm/src/branch/master/cinder/values.yaml
openstack-helm,openstack/openstack-helm,cinder/values.yaml,887,Wsgi,qualname: eventlet.wsgi.server,https://opendev.org/openstack/openstack-helm/src/branch/master/cinder/values.yaml
openstack-helm,openstack/openstack-helm,designate/values.yaml,501,"Other(""logger_eventletwsgi:"")",logger_eventletwsgi:,https://opendev.org/openstack/openstack-helm/src/branch/master/designate/values.yaml
openstack-helm,openstack/openstack-helm,designate/values.yaml,504,Wsgi,qualname: eventlet.wsgi.server,https://opendev.org/openstack/openstack-helm/src/branch/master/designate/values.yaml
openstack-helm,openstack/openstack-helm,doc/source/specs/nginx-sidecar.rst,16,"Other(""performance impact, for example, eventlet."")","performance impact, for example, eventlet.",https://opendev.org/openstack/openstack-helm/src/branch/master/doc/source/specs/nginx-sidecar.rst
openstack-helm,openstack/openstack-helm,glance/values.yaml,344,"Other(""logger_eventletwsgi:"")",logger_eventletwsgi:,https://opendev.org/openstack/openstack-helm/src/branch/master/glance/values.yaml
openstack-helm,openstack/openstack-helm,glance/values.yaml,347,Wsgi,qualname: eventlet.wsgi.server,https://opendev.org/openstack/openstack-helm/src/branch/master/glance/values.yaml
openstack-helm,openstack/openstack-helm,heat/values.yaml,448,"Other(""logger_eventletwsgi:"")",logger_eventletwsgi:,https://opendev.org/openstack/openstack-helm/src/branch/master/heat/values.yaml
openstack-helm,openstack/openstack-helm,heat/values.yaml,451,Wsgi,qualname: eventlet.wsgi.server,https://opendev.org/openstack/openstack-helm/src/branch/master/heat/values.yaml
openstack-helm,openstack/openstack-helm,ironic/values.yaml,178,"Other(""logger_eventletwsgi:"")",logger_eventletwsgi:,https://opendev.org/openstack/openstack-helm/src/branch/master/ironic/values.yaml
openstack-helm,openstack/openstack-helm,ironic/values.yaml,181,Wsgi,qualname: eventlet.wsgi.server,https://opendev.org/openstack/openstack-helm/src/branch/master/ironic/values.yaml
openstack-helm,openstack/openstack-helm,keystone/values.yaml,857,"Other(""logger_eventletwsgi:"")",logger_eventletwsgi:,https://opendev.org/openstack/openstack-helm/src/branch/master/keystone/values.yaml
openstack-helm,openstack/openstack-helm,keystone/values.yaml,860,Wsgi,qualname: eventlet.wsgi.server,https://opendev.org/openstack/openstack-helm/src/branch/master/keystone/values.yaml
openstack-helm,openstack/openstack-helm,magnum/values.yaml,130,"Other(""logger_eventletwsgi:"")",logger_eventletwsgi:,https://opendev.org/openstack/openstack-helm/src/branch/master/magnum/values.yaml
openstack-helm,openstack/openstack-helm,magnum/values.yaml,133,Wsgi,qualname: eventlet.wsgi.server,https://opendev.org/openstack/openstack-helm/src/branch/master/magnum/values.yaml
openstack-helm,openstack/openstack-helm,manila/values.yaml,795,"Other(""logger_eventletwsgi:"")",logger_eventletwsgi:,https://opendev.org/openstack/openstack-helm/src/branch/master/manila/values.yaml
openstack-helm,openstack/openstack-helm,manila/values.yaml,798,Wsgi,qualname: eventlet.wsgi.server,https://opendev.org/openstack/openstack-helm/src/branch/master/manila/values.yaml
openstack-helm,openstack/openstack-helm,mistral/values.yaml,469,"Other(""logger_eventletwsgi:"")",logger_eventletwsgi:,https://opendev.org/openstack/openstack-helm/src/branch/master/mistral/values.yaml
openstack-helm,openstack/openstack-helm,mistral/values.yaml,472,Wsgi,qualname: eventlet.wsgi.server,https://opendev.org/openstack/openstack-helm/src/branch/master/mistral/values.yaml
openstack-helm,openstack/openstack-helm,monasca/values.yaml,184,"Other(""worker-class: eventlet"")",worker-class: eventlet,https://opendev.org/openstack/openstack-helm/src/branch/master/monasca/values.yaml
